Accelerometer	mg	S:0.061	T:0.005000
Magnetometer	mG	S:1	T:0.005000
Gyroscope	dps	S:9	T:0.005000
Barometer	kPa	S:0.000000	T:0.005000
Hygrometer	rH	S:1	T:0.005000
Termometer	C	S:1	T:0.005000

Time;X	Y	Z;X	Y	Z;X	Y	Z;Value;Value;Value
0.00450;-163	5282	16592;-286	-76	-148;2593	88	-1118;4086630.000;56.125;29.828
0.00850;-58	5599	16553;-294	-70	-152;2183	11	-1149;4086630.000;56.125;29.828
0.01250;37	5904	16560;-294	-70	-152;1689	-98	-1052;4086630.000;56.125;29.828
0.01650;-28	5578	16532;-288	-71	-151;1336	-134	-1212;4086630.000;56.125;29.828
0.02050;-75	5282	16759;-288	-71	-151;1041	-262	-1391;4086630.000;56.125;29.790
0.02450;35	4636	16821;-292	-68	-156;785	-400	-1316;4086630.000;56.125;29.790
0.02850;321	3989	16886;-292	-68	-156;557	-512	-1266;4086560.000;56.125;29.790
0.03250;458	3377	16717;-291	-70	-147;624	-545	-974;4086560.000;56.125;29.790
0.03700;661	3270	16737;-291	-70	-147;637	-577	-1146;4086560.000;56.125;29.790
0.04150;814	3586	16697;-294	-66	-154;570	-416	-1206;4086560.000;56.125;29.790
0.04600;845	4048	16576;-294	-66	-154;596	-275	-1347;4086560.000;56.095;29.790
0.05050;855	4139	16201;-295	-70	-148;669	-204	-1266;4086560.000;56.095;29.790
0.05500;774	3640	15715;-295	-70	-148;993	-2	-1055;4086560.000;56.095;29.790
0.05950;562	3151	15657;-293	-71	-156;1275	14	-989;4086560.000;56.095;29.790
0.06400;379	2855	15856;-293	-71	-156;1484	91	-873;4086694.000;56.095;29.790
0.06850;351	3048	16027;-295	-73	-150;1669	88	-901;4086694.000;56.095;29.790
0.07300;291	3760	16252;-295	-73	-150;1686	130	-665;4086694.000;56.095;29.790
0.07750;153	4710	16383;-294	-69	-151;1673	75	-521;4086694.000;56.095;29.790
0.08200;81	5866	16675;-294	-69	-151;1295	62	-408;4086694.000;56.095;29.790
0.08650;30	6614	16859;-298	-71	-155;813	11	-405;4086694.000;56.095;29.790
0.09100;32	6601	16869;-298	-71	-155;361	21	-403;4086694.000;56.095;29.790
0.09550;79	6240	16910;-300	-68	-153;-94	8	-503;4086694.000;56.095;29.790
0.10000;146	5584	16989;-300	-68	-153;-662	-111	-644;4086699.000;56.095;29.790
0.10450;117	4634	16948;-293	-62	-153;-934	-214	-735;4086699.000;56.095;29.790
0.10900;77	3278	16880;-293	-62	-153;-832	-467	-976;4086699.000;56.095;29.790
0.11350;88	2681	17045;-299	-64	-148;-646	-522	-1670;4086699.000;56.095;29.790
0.11800;727	3232	16901;-299	-64	-148;-1204	-499	-1780;4086699.000;56.095;29.790
0.12250;940	2983	16220;-291	-70	-155;-591	-255	-1007;4086699.000;56.095;29.790
0.12700;917	2884	16345;-291	-70	-155;-431	-239	-778;4086699.000;56.095;29.790
0.13150;231	3439	16623;-298	-65	-152;63	40	-351;4086699.000;56.095;29.790
0.13600;23	4003	16320;-298	-65	-152;-248	-454	-605;4086747.000;56.095;29.790
0.14050;674	4178	15734;-290	-67	-147;-232	-210	-712;4086747.000;56.095;29.790
0.14500;474	4205	15881;-290	-67	-147;8	24	-293;4086747.000;56.095;29.809
0.14950;319	4255	16200;-300	-68	-152;137	-79	-38;4086747.000;56.095;29.809
0.15400;361	4764	16594;-300	-68	-152;92	-121	125;4086747.000;56.095;29.809
0.15850;496	5274	16450;-293	-67	-151;-386	-194	81;4086747.000;56.095;29.809
0.16300;851	5810	16086;-293	-67	-151;-755	142	-136;4086747.000;56.095;29.809
0.16750;908	6415	16391;-296	-70	-151;-1075	428	-152;4086747.000;56.095;29.809
0.17200;868	6508	16582;-296	-70	-151;-1556	483	-79;4086783.000;56.035;29.809
0.17650;792	6296	16708;-292	-65	-148;-2025	601	-129;4086783.000;56.035;29.809
0.18100;700	5643	16571;-292	-65	-148;-2445	608	-213;4086783.000;56.035;29.809
0.18550;822	4725	16462;-290	-65	-156;-2692	772	-474;4086783.000;56.035;29.809
0.19000;1143	3728	16489;-290	-65	-156;-2839	1051	-690;4086783.000;56.035;29.809
0.19450;607	3477	16845;-293	-63	-152;-2839	1198	-461;4086783.000;56.035;29.809
0.19900;764	3265	16272;-293	-63	-152;-2926	1028	-575;4086783.000;56.035;29.809
0.20350;863	3368	15995;-287	-68	-155;-2592	1413	-616;4086783.000;56.035;29.809
0.20800;602	3299	16031;-287	-68	-159;-2531	1390	-650;4086853.000;56.035;29.809
0.21250;-380	-2053	15500;-283	-66	-159;2481	1737	-669;4086853.000;56.035;29.809
0.21700;30	2410	18006;-283	-73	-149;1955	-968	84;4086853.000;56.035;29.809
0.22150;1746	3958	14710;-283	-73	-149;608	146	-421;4086853.000;56.035;29.809
0.22600;1426	5592	16067;-287	-70	-155;483	1214	-515;4086853.000;56.035;29.809
0.23050;1094	6013	15881;-287	-70	-155;342	1410	-377;4086853.000;56.035;29.809
0.23500;893	4827	15931;-284	-65	-151;506	1798	-515;4086853.000;56.035;29.809
0.23950;544	3707	16718;-284	-65	-151;201	1988	-305;4086853.000;56.035;29.809
0.24400;175	3735	17137;-284	-73	-153;-380	1936	-433;4086932.000;56.035;29.809
0.24850;39	1578	16502;-284	-73	-153;31	2469	-653;4086932.000;56.035;29.809
0.25300;-824	1250	17889;-288	-65	-157;1432	1808	-314;4086932.000;56.035;29.809
0.25750;-386	1700	17312;-288	-65	-157;980	977	-195;4086932.000;56.035;29.809
0.26200;331	2966	17007;-292	-68	-152;615	1506	-289;4086932.000;56.035;29.809
0.26650;75	3916	17018;-292	-68	-152;85	2071	-138;4086932.000;56.035;29.809
0.27100;-518	4122	17072;-288	-64	-149;422	2402	-239;4086932.000;56.035;29.790
0.27550;-956	3550	17222;-288	-64	-149;695	2200	-502;4086932.000;56.035;29.790
0.28000;-1066	2844	17359;-288	-65	-153;1513	1596	-342;4086992.000;56.035;29.790
0.28450;-923	3625	17219;-288	-65	-153;1234	441	132;4086992.000;56.035;29.790
0.28900;168	4016	15778;-290	-67	-151;599	1111	-738;4086992.000;56.035;29.790
0.29350;-153	4981	16717;-290	-67	-151;961	1487	-863;4086992.000;56.035;29.790
0.29800;-139	5262	16508;-292	-65	-152;679	1308	-841;4086992.000;56.069;29.790
0.30250;-311	4601	16698;-292	-65	-152;1015	1400	-990;4086992.000;56.069;29.790
0.30700;-210	3993	16539;-288	-71	-155;1009	864	-1300;4086992.000;56.069;29.790
0.31150;103	5019	16419;-288	-71	-155;563	473	-1646;4086992.000;56.069;29.790
0.31600;1026	5901	15277;-292	-66	-150;-604	1532	-1542;4087084.000;56.069;29.790
0.32050;316	5846	15600;-292	-66	-150;-896	2084	-999;4087084.000;56.069;29.790
0.32500;-96	5493	15750;-295	-63	-146;-1479	1958	-723;4087084.000;56.069;29.790
0.32950;4	4222	15362;-295	-63	-146;-2230	2610	-1194;4087084.000;56.069;29.790
0.33400;-635	3483	16434;-287	-65	-154;-2099	3210	-1131;4087084.000;56.069;29.790
0.33850;-1918	3646	18314;-287	-65	-154;-1990	2796	-402;4087084.000;56.069;29.790
0.34300;-2215	-450	17444;-286	-61	-148;-556	2135	-527;4087084.000;56.069;29.790
0.34750;-3635	2122	21619;-286	-61	-148;2446	-1565	1915;4087084.000;56.069;29.790
0.35200;-2826	1965	17167;-289	-61	-152;2029	-3465	1601;4087097.000;56.069;29.790
0.35650;-389	2064	24522;-289	-61	-152;2677	-13547	-2611;4087097.000;56.069;29.790
0.36100;8996	3983	6527;-288	-59	-149;390	964	854;4087097.000;56.069;29.790
0.36550;1388	4132	17809;-288	-59	-149;2266	5440	-1569;4087097.000;56.069;29.790
0.37000;-2461	3571	18344;-292	-65	-148;2356	2029	-794;4087097.000;56.069;29.790
0.37450;-2022	3465	15767;-292	-65	-148;2141	303	-1023;4087097.000;56.069;29.790
0.37900;-1091	3195	15295;-297	-65	-143;2269	206	-989;4087097.000;56.069;29.790
0.38350;-975	3979	16219;-297	-65	-143;2738	203	-700;4087097.000;56.069;29.790
0.38800;-1253	4509	16842;-290	-65	-148;3142	-291	-615;4087168.000;56.069;29.790
0.39250;-947	4111	16210;-290	-65	-148;3276	-1086	-440;4087168.000;56.069;29.790
0.39700;-465	3673	15694;-293	-70	-148;2850	-939	-505;4087168.000;56.069;29.828
0.40150;-556	3806	15344;-293	-70	-148;2324	-795	-716;4087168.000;56.069;29.828
0.40600;-916	3062	15022;-296	-64	-144;1962	-746	-829;4087168.000;56.069;29.828
0.41050;-1647	2440	15780;-296	-64	-144;1384	-1106	-637;4087168.000;56.069;29.828
0.41500;-1321	1923	15722;-296	-67	-143;496	-2088	-835;4087168.000;56.069;29.828
0.41950;-621	87	15408;-296	-67	-143;990	-473	-998;4087312.000;56.069;29.828
0.42400;-2379	-1192	17677;-293	-64	-148;2071	-326	-217;4087312.000;56.085;29.828
0.42850;-3416	-1327	17766;-293	-64	-148;2802	-1918	-245;4087312.000;56.085;29.828
0.43300;-2980	1364	17546;-293	-66	-149;3219	-2961	-672;4087312.000;56.085;29.828
0.43750;-3191	5762	17839;-294	-71	-145;1830	-3862	-832;4087312.000;56.085;29.828
0.44200;-1916	8468	16805;-294	-71	-145;788	-4636	-1435;4087312.000;56.085;29.828
0.44650;-573	5047	17474;-293	-66	-148;1378	-4761	-1306;4087312.000;56.085;29.828
0.45100;115	3442	16635;-293	-66	-148;2892	-2364	511;4087312.000;56.085;29.828
0.45550;-1431	3298	17603;-303	-70	-143;1532	-2929	244;4087403.000;56.085;29.828
0.46000;-1689	2531	17032;-303	-70	-143;1003	-2412	-1234;4087403.000;56.085;29.828
0.46450;-2105	2839	16872;-298	-71	-148;1272	-3096	-2200;4087403.000;56.085;29.828
0.46900;-1627	3047	16476;-298	-71	-148;1929	-3513	-2018;4087403.000;56.085;29.828
0.47350;-950	3784	16608;-296	-67	-150;1910	-4251	-916;4087403.000;56.085;29.828
0.47800;-636	3065	16037;-296	-67	-150;2234	-4052	-201;4087403.000;56.085;29.828
0.48250;-19	4033	16206;-295	-74	-149;2224	-3962	-772;4087403.000;56.085;29.828
0.48700;503	3014	15251;-295	-74	-149;2459	-2897	-1484;4087403.000;56.085;29.828
0.49150;174	3323	15820;-303	-73	-149;2686	-763	-2084;4087454.000;56.085;29.828
0.49600;-1304	2856	14929;-303	-73	-149;3539	-1514	-2370;4087454.000;56.085;29.828
0.50050;-3968	3005	19822;-303	-69	-147;4200	-4071	-3321;4087454.000;56.085;29.828
0.50500;165	3633	15190;-303	-69	-147;3389	-6067	-2342;4087454.000;56.085;29.828
0.50950;2183	5073	15065;-301	-66	-146;3478	-3372	-2461;4087454.000;56.085;29.828
0.51400;1575	6028	16942;-301	-66	-146;2369	-2782	-1224;4087454.000;56.085;29.828
0.51850;3383	3260	12405;-307	-66	-143;2016	-2082	-2196;4087454.000;56.085;29.828
0.52300;-1499	6354	19095;-307	-66	-143;2359	49	-2356;4087454.000;56.085;29.828
0.52750;-899	6630	17313;-302	-64	-142;1377	-4767	-2146;4087450.000;56.085;29.828
0.53200;1301	6711	15153;-302	-64	-142;1019	-3378	-2740;4087450.000;56.085;29.828
0.53650;2280	4574	14685;-300	-65	-147;1342	-2094	-2762;4087450.000;56.085;29.828
0.54100;1847	4747	14996;-300	-65	-147;1362	508	-3600;4087450.000;56.085;29.828
0.54550;-2928	4882	20063;-301	-66	-146;326	1128	-465;4087450.000;56.085;29.828
0.55000;-374	4595	16458;-301	-66	-146;839	-5438	-1758;4087450.000;55.989;29.828
0.55450;2482	3941	14519;-302	-59	-143;967	-3028	-1846;4087450.000;55.989;29.828
0.55900;2268	3716	15351;-302	-59	-143;1987	-34	-2840;4087450.000;55.989;29.828
0.56350;582	6526	18032;-301	-58	-148;695	-31	-1915;4087459.000;55.989;29.828
