Accelerometer	mg	S:0.061	T:0.005000
Magnetometer	mG	S:1	T:0.005000
Gyroscope	dps	S:9	T:0.005000
Barometer	kPa	S:0.000000	T:0.005000
Hygrometer	rH	S:1	T:0.005000
Termometer	C	S:1	T:0.005000

Time;X	Y	Z;X	Y	Z;X	Y	Z;Value;Value;Value
0.00450;-16102	1452	3954;-129	82	-23;-87	194	-83;4108875.000;56.242;29.495
0.00850;-16067	1455	3881;-135	85	-21;-119	184	-156;4108875.000;56.242;29.495
0.01250;-16064	1408	3952;-133	88	-21;-128	171	-144;4108875.000;56.242;29.495
0.01650;-16027	1389	3890;-133	88	-21;-110	249	-137;4108875.000;56.242;29.495
0.02050;-16031	1398	3968;-132	84	-22;-107	271	-182;4108875.000;56.242;29.495
0.02450;-16067	1356	3882;-132	84	-22;-84	301	-141;4108875.000;56.242;29.495
0.02850;-16088	1347	3974;-130	86	-21;-97	177	-77;4108875.000;56.242;29.495
0.03250;-16085	1330	3895;-130	86	-21;-90	301	-240;4108878.000;56.242;29.495
0.03700;-16085	1358	3942;-134	81	-17;-62	184	-176;4108878.000;56.242;29.495
0.04150;-16138	1340	3919;-134	81	-17;-9	187	-134;4108878.000;56.242;29.495
0.04600;-16024	1284	3943;-131	86	-24;-12	106	-224;4108878.000;56.242;29.495
0.05050;-16046	1315	3939;-131	86	-24;-34	236	-195;4108878.000;56.242;29.495
0.05500;-16029	1294	3918;-129	83	-19;48	255	-209;4108878.000;56.242;29.550
0.05950;-15992	1396	3988;-129	83	-19;67	288	-212;4108878.000;56.242;29.550
0.06400;-16006	1349	3945;-130	87	-20;35	223	-174;4108878.000;56.242;29.550
0.06850;-16055	1368	3950;-130	87	-20;70	265	-225;4108878.000;56.242;29.550
0.07300;-15987	1361	3967;-130	82	-24;57	233	-157;4108878.000;56.242;29.550
0.07750;-15985	1395	3901;-130	82	-24;16	272	-77;4108878.000;56.242;29.550
0.08200;-15981	1422	3860;-130	79	-20;-3	223	-170;4108878.000;56.232;29.550
0.08650;-15951	1450	3885;-130	79	-20;10	255	-163;4108878.000;56.232;29.550
0.09100;-15976	1410	3934;-130	82	-14;-18	191	-157;4108878.000;56.232;29.550
0.09550;-15985	1400	3926;-130	82	-14;-43	278	-166;4108878.000;56.232;29.550
0.10000;-16065	1406	3920;-132	86	-11;-65	239	-169;4108887.000;56.232;29.550
0.10450;-16014	1451	3895;-132	86	-11;-62	307	-218;4108887.000;56.232;29.550
0.10900;-16079	1377	3861;-132	90	-23;-110	252	-208;4108887.000;56.232;29.550
0.11350;-16029	1363	3907;-132	90	-23;-81	242	-240;4108887.000;56.232;29.550
0.11800;-16066	1427	3895;-133	84	-20;-78	278	-173;4108887.000;56.232;29.550
0.12250;-16106	1343	3912;-133	84	-20;-81	294	-246;4108887.000;56.232;29.550
0.12700;-16054	1427	3863;-130	89	-24;-144	275	-279;4108887.000;56.232;29.550
0.13150;-16132	1383	3963;-130	89	-24;-144	262	-262;4108887.000;56.232;29.550
0.13600;-16015	1302	3906;-132	81	-21;-150	271	-285;4108871.000;56.232;29.550
0.14050;-16096	1439	3922;-132	81	-21;-131	288	-246;4108871.000;56.232;29.550
0.14500;-16060	1420	3896;-131	86	-21;-144	307	-320;4108871.000;56.232;29.550
0.14950;-16053	1377	3928;-131	86	-21;-122	323	-323;4108871.000;56.232;29.550
0.15400;-16066	1338	3903;-131	85	-23;-179	320	-358;4108871.000;56.232;29.550
0.15850;-16085	1380	3842;-131	85	-23;-135	281	-387;4108871.000;56.232;29.550
0.16300;-16049	1333	3895;-132	84	-25;-172	294	-323;4108871.000;56.232;29.550
0.16750;-16051	1319	3908;-132	84	-25;-91	242	-343;4108871.000;56.232;29.550
0.17200;-16006	1406	3867;-132	88	-19;-100	236	-365;4108874.000;56.232;29.550
0.17650;-15963	1415	3900;-132	88	-19;-100	220	-352;4108874.000;56.232;29.550
0.18100;-15906	1415	3899;-136	84	-22;-46	229	-304;4108874.000;56.232;29.550
0.18550;-15909	1360	3845;-136	84	-22;-59	226	-323;4108874.000;56.232;29.550
0.19000;-15909	1447	3870;-136	88	-20;-37	369	-279;4108874.000;56.232;29.550
0.19450;-15941	1407	3871;-136	88	-20;-34	336	-307;4108874.000;56.232;29.550
0.19900;-16029	1366	3934;-131	84	-23;13	330	-233;4108874.000;56.232;29.550
0.20350;-15990	1451	3905;-131	84	-23;16	294	-272;4108874.000;56.232;29.550
0.20800;-16104	1493	3919;-131	79	-20;-69	343	-256;4108879.000;56.232;29.550
0.21250;-16010	1462	3973;-131	88	-20;-12	352	-278;4108879.000;56.172;29.550
0.21700;-16086	1458	3996;-131	88	-20;51	246	-266;4108879.000;56.172;29.550
0.22150;-16149	1389	3951;-128	90	-20;-62	330	-282;4108879.000;56.172;29.550
0.22600;-16127	1493	3971;-128	90	-20;-43	262	-301;4108879.000;56.172;29.550
0.23050;-16139	1511	3924;-136	85	-20;-62	230	-240;4108879.000;56.172;29.550
0.23500;-16153	1509	3926;-136	85	-20;-109	281	-237;4108879.000;56.172;29.550
0.23950;-16167	1463	3935;-136	84	-19;-66	262	-221;4108879.000;56.172;29.550
0.24400;-16123	1451	3935;-136	84	-19;-47	200	-128;4108838.000;56.172;29.550
0.24850;-16066	1463	3974;-134	86	-23;-56	275	-150;4108838.000;56.172;29.550
0.25300;-16099	1418	3993;-134	86	-23;-62	262	-179;4108838.000;56.172;29.550
0.25750;-16153	1392	3940;-128	78	-20;-21	219	-80;4108838.000;56.172;29.550
0.26200;-16139	1400	3959;-128	78	-20;35	226	-121;4108838.000;56.172;29.550
0.26650;-16076	1439	3925;-133	87	-23;29	217	-153;4108838.000;56.172;29.550
0.27100;-16117	1528	3974;-133	87	-23;38	249	-41;4108838.000;56.172;29.550
0.27550;-16118	1482	3941;-131	84	-17;48	161	-28;4108869.000;56.172;29.550
0.28000;-16122	1484	3939;-131	84	-17;57	210	-41;4108869.000;56.172;29.550
0.28450;-16191	1461	3945;-122	86	-18;79	177	-99;4108869.000;56.172;29.550
0.28900;-16170	1454	3894;-122	86	-18;73	177	-41;4108869.000;56.172;29.550
0.29350;-16211	1466	3884;-126	90	-22;41	200	-3;4108869.000;56.172;29.550
0.29800;-16174	1463	3926;-126	90	-22;13	113	-54;4108869.000;56.172;29.550
0.30250;-16189	1486	3931;-129	79	-21;7	204	-12;4108869.000;56.172;29.550
0.30700;-16161	1486	3977;-129	79	-21;29	158	-48;4108869.000;56.172;29.532
0.31150;-16181	1490	3901;-134	81	-20;-62	155	-19;4108857.000;56.172;29.532
0.31600;-16196	1497	3978;-134	81	-20;-84	168	-44;4108857.000;56.172;29.532
0.32050;-16154	1477	3948;-134	81	-22;-56	97	-89;4108857.000;56.172;29.532
0.32500;-16100	1421	3918;-134	81	-22;-110	123	-12;4108857.000;56.172;29.532
0.32950;-16060	1408	3943;-136	88	-22;-125	93	-28;4108857.000;56.172;29.532
0.33400;-15981	1404	3976;-136	88	-22;-91	155	-95;4108857.000;56.172;29.532
0.33850;-16002	1283	3925;-129	82	-21;-53	139	-15;4108857.000;56.159;29.532
0.34300;-16013	1310	3830;-129	82	-21;-34	129	-18;4108857.000;56.159;29.532
0.34750;-16031	1331	3916;-134	87	-19;-43	119	-48;4108878.000;56.159;29.532
0.35200;-16124	1303	3933;-134	87	-19;-21	161	42;4108878.000;56.159;29.532
0.35650;-16174	1381	3989;-133	85	-21;-9	158	48;4108878.000;56.159;29.532
0.36100;-16191	1317	4019;-133	85	-21;1	177	20;4108878.000;56.159;29.532
0.36550;-16206	1304	3954;-132	83	-17;19	161	-22;4108878.000;56.159;29.532
0.37000;-16197	1323	3959;-132	83	-17;45	136	0;4108878.000;56.159;29.532
0.37450;-16199	1292	3984;-134	86	-17;76	126	-29;4108878.000;56.159;29.532
0.37900;-16122	1304	3938;-134	86	-17;126	110	-48;4108878.000;56.159;29.532
0.38350;-16088	1282	3935;-129	85	-21;173	32	-38;4108868.000;56.159;29.532
0.38800;-15996	1222	3906;-129	85	-21;164	58	-6;4108868.000;56.159;29.532
0.39250;-15975	1271	3916;-133	80	-20;214	32	-115;4108868.000;56.159;29.532
0.39700;-15981	1263	3978;-133	80	-20;211	113	-48;4108868.000;56.159;29.532
0.40150;-15932	1354	3955;-137	84	-19;208	116	-38;4108868.000;56.159;29.532
0.40600;-15939	1363	3970;-137	84	-19;227	155	-121;4108868.000;56.159;29.532
0.41050;-15964	1408	3938;-129	87	-24;192	74	-89;4108868.000;56.159;29.532
0.41500;-15963	1433	4044;-129	87	-24;139	136	-109;4108868.000;56.159;29.532
0.41950;-15991	1459	4017;-132	85	-22;161	90	-115;4108876.000;56.159;29.532
0.42400;-15969	1492	3962;-132	88	-19;104	174	-99;4108876.000;56.159;29.532
0.42850;-15980	1470	4070;-132	88	-19;41	194	-125;4108876.000;56.159;29.532
0.43300;-16000	1480	4082;-134	84	-19;-22	165	-211;4108876.000;56.159;29.532
0.43750;-16028	1555	4082;-134	84	-19;-65	194	-205;4108876.000;56.159;29.532
0.44200;-16098	1474	4053;-128	80	-16;-97	268	-198;4108876.000;56.159;29.532
0.44650;-16050	1401	4110;-128	80	-16;-229	155	-214;4108876.000;56.159;29.532
0.45100;-16008	1407	4100;-129	93	-18;-216	151	-201;4108907.000;56.159;29.532
0.45550;-16034	1354	4007;-129	93	-18;-201	139	-205;4108907.000;56.159;29.532
0.46000;-15925	1372	4008;-134	82	-22;-219	116	-214;4108907.000;56.159;29.532
0.46450;-15967	1346	3995;-134	82	-22;-172	100	-211;4108907.000;56.232;29.532
0.46900;-15897	1287	3990;-128	91	-19;-157	55	-198;4108907.000;56.232;29.532
0.47350;-15933	1248	3930;-128	91	-19;-81	96	-288;4108907.000;56.232;29.532
0.47800;-15896	1232	3910;-132	83	-18;-59	109	-192;4108907.000;56.232;29.532
0.48250;-15828	1175	3875;-132	83	-18;35	93	-346;4108907.000;56.232;29.532
0.48700;-15956	1160	3881;-132	83	-21;132	48	-359;4108893.000;56.232;29.532
0.49150;-15948	1222	3952;-132	83	-21;221	54	-294;4108893.000;56.232;29.532
0.49600;-15949	1265	3914;-131	86	-22;236	84	-323;4108893.000;56.232;29.532
0.50050;-16002	1333	3921;-131	86	-22;359	64	-352;4108893.000;56.232;29.532
0.50500;-15966	1407	3924;-140	85	-21;422	83	-307;4108893.000;56.232;29.532
0.50950;-16001	1422	3948;-140	85	-21;356	126	-362;4108893.000;56.232;29.532
0.51400;-15980	1517	3940;-128	81	-18;422	12	-371;4108893.000;56.232;29.532
0.51850;-16113	1580	3861;-128	81	-18;465	93	-323;4108893.000;56.232;29.532
0.52300;-16104	1625	3905;-127	83	-18;359	116	-412;4108870.000;56.232;29.532
