Accelerometer	mg	S:0.061	T:0.005000
Magnetometer	mG	S:1	T:0.005000
Gyroscope	dps	S:9	T:0.005000
Barometer	kPa	S:0.000000	T:0.005000
Hygrometer	rH	S:1	T:0.005000
Termometer	C	S:1	T:0.005000

Time;X	Y	Z;X	Y	Z;X	Y	Z;Value;Value;Value
0.00450;15320	-6805	3702;110	-320	150;-415	-194	-698;4097224.000;58.772;30.191
0.00850;15289	-6350	3718;124	-318	139;-162	-201	-613;4097224.000;58.772;30.191
0.01250;15217	-6078	3766;124	-318	139;-46	-143	-538;4097224.000;58.772;30.191
0.01650;15191	-5796	3833;119	-320	142;56	-124	-516;4097224.000;58.772;30.191
0.02050;15195	-5680	3833;119	-320	142;178	-188	-535;4097224.000;58.772;30.172
0.02450;15275	-5483	3890;117	-316	145;293	-175	-468;4097224.000;58.772;30.172
0.02850;15293	-5182	3812;117	-316	145;316	-127	-452;4097233.000;58.772;30.172
0.03250;15344	-4938	3810;118	-317	140;335	-5	-433;4097233.000;58.772;30.172
0.03700;15384	-4779	3736;118	-317	140;267	-8	-402;4097233.000;58.772;30.172
0.04150;15428	-4745	3624;122	-323	142;152	75	-393;4097233.000;58.772;30.172
0.04600;15473	-4731	3476;122	-323	142;104	114	-318;4097233.000;58.772;30.172
0.05050;15549	-4721	3418;118	-325	144;72	146	-356;4097233.000;58.605;30.172
0.05500;15672	-4701	3274;118	-325	144;31	117	-271;4097233.000;58.605;30.172
0.05950;15751	-4646	3221;122	-314	139;-98	220	-323;4097233.000;58.605;30.172
0.06400;15804	-4687	3136;122	-314	139;-165	214	-289;4097174.000;58.605;30.172
0.06850;15866	-4708	2979;117	-318	140;-207	249	-348;4097174.000;58.605;30.172
0.07300;15953	-4716	2895;117	-318	140;-258	271	-318;4097174.000;58.605;30.172
0.07750;15995	-4830	2740;112	-322	147;-284	262	-440;4097174.000;58.605;30.172
0.08200;16070	-4832	2645;112	-322	147;-300	294	-415;4097174.000;58.605;30.172
0.08650;16077	-4852	2489;117	-317	144;-322	339	-397;4097174.000;58.605;30.172
0.09100;15980	-4856	2385;117	-317	144;-319	387	-475;4097174.000;58.605;30.172
0.09550;15900	-4823	2327;117	-317	140;-351	432	-428;4097174.000;58.605;30.172
0.10000;15711	-4867	2332;117	-317	140;-383	429	-497;4097287.000;58.605;30.172
0.10450;15633	-4809	2297;115	-319	143;-396	448	-475;4097287.000;58.605;30.172
0.10900;15522	-4830	2261;115	-319	143;-384	426	-493;4097287.000;58.605;30.172
0.11350;15457	-4862	2354;117	-317	142;-416	384	-468;4097287.000;58.605;30.172
0.11800;15429	-4862	2412;117	-317	142;-441	381	-465;4097287.000;58.605;30.172
0.12250;15431	-4870	2448;122	-319	140;-406	320	-433;4097287.000;58.605;30.172
0.12700;15420	-4845	2503;114	-320	146;-406	300	-450;4097287.000;58.605;30.172
0.13150;15406	-4693	2612;114	-320	146;-444	255	-434;4097287.000;58.605;30.172
0.13600;15322	-4667	2704;116	-320	139;-473	272	-440;4097341.000;58.605;30.172
0.14050;15317	-4729	2765;116	-320	139;-473	242	-400;4097341.000;58.605;30.172
0.14500;15287	-4815	2840;116	-317	143;-528	191	-383;4097341.000;58.605;30.210
0.14950;15341	-4779	2951;116	-317	143;-499	178	-393;4097341.000;58.605;30.210
0.15400;15410	-4762	2988;119	-319	145;-467	143	-449;4097341.000;58.605;30.210
0.15850;15458	-4738	3004;119	-319	145;-483	153	-462;4097341.000;58.605;30.210
0.16300;15376	-4784	2973;126	-320	144;-435	137	-440;4097341.000;58.605;30.210
0.16750;15333	-4823	3075;126	-320	144;-377	162	-483;4097341.000;58.605;30.210
0.17200;15244	-4904	3112;119	-318	143;-252	82	-480;4097526.000;58.605;30.210
0.17650;15196	-4999	3121;119	-318	143;-95	43	-524;4097526.000;58.938;30.210
0.18100;15290	-5039	3081;116	-322	144;53	8	-547;4097526.000;58.938;30.210
0.18550;15344	-5004	3082;116	-322	144;197	-40	-541;4097526.000;58.938;30.210
0.19000;15345	-4924	3001;115	-316	138;348	-127	-556;4097526.000;58.938;30.210
0.19450;15406	-4876	3127;115	-316	138;492	-130	-525;4097526.000;58.938;30.210
0.19900;15460	-4831	3182;115	-322	136;665	-123	-523;4097526.000;58.938;30.210
0.20350;15609	-4773	3149;115	-322	136;736	-149	-593;4097526.000;58.938;30.210
0.20800;15653	-4704	3107;118	-321	139;835	-175	-505;4097620.000;58.938;30.210
0.21250;15668	-4579	3111;118	-321	139;870	-162	-524;4097620.000;58.938;30.210
0.21700;15675	-4486	2995;114	-320	139;855	-178	-540;4097620.000;58.938;30.210
0.22150;15730	-4427	2941;114	-320	139;868	-210	-562;4097620.000;58.938;30.210
0.22600;15826	-4321	2895;118	-323	143;880	-130	-597;4097620.000;58.938;30.210
0.23050;15800	-4159	2926;118	-323	143;810	-120	-553;4097620.000;58.938;30.210
0.23500;15764	-4129	2875;116	-320	147;800	-104	-687;4097620.000;58.938;30.210
0.23950;15785	-4104	2773;116	-320	147;749	-94	-634;4097620.000;58.938;30.210
0.24400;15726	-4135	2749;117	-318	144;701	-98	-744;4097705.000;58.938;30.210
0.24850;15812	-4088	2742;117	-318	144;614	-46	-644;4097705.000;58.938;30.210
0.25300;15779	-4095	2640;116	-323	146;576	-5	-698;4097705.000;58.938;30.210
0.25750;15681	-4095	2636;116	-323	146;499	59	-776;4097705.000;58.938;30.210
0.26200;15650	-4099	2666;118	-326	139;402	79	-679;4097705.000;58.938;30.210
0.26650;15692	-4100	2576;118	-326	139;300	91	-773;4097705.000;58.938;30.210
0.27100;15682	-4169	2464;117	-321	144;290	59	-745;4097705.000;58.938;30.229
0.27550;15704	-4154	2363;117	-321	144;252	44	-848;4097746.000;58.938;30.229
0.28000;15758	-4203	2250;116	-320	141;220	85	-811;4097746.000;58.938;30.229
0.28450;15769	-4189	2138;116	-320	141;181	79	-747;4097746.000;58.938;30.229
0.28900;15794	-4136	2186;113	-326	142;114	79	-857;4097746.000;58.938;30.229
0.29350;15834	-4220	2147;113	-326	142;88	79	-772;4097746.000;58.938;30.229
0.29800;15790	-4248	2096;119	-325	144;-21	63	-901;4097746.000;58.938;30.229
0.30250;15834	-4281	2110;119	-325	144;-40	56	-845;4097746.000;58.972;30.229
0.30700;15800	-4304	2139;115	-318	144;-56	92	-854;4097746.000;58.972;30.229
0.31150;15739	-4291	2228;115	-318	144;-136	72	-924;4097838.000;58.972;30.229
0.31600;15710	-4280	2260;116	-321	142;-204	95	-902;4097838.000;58.972;30.229
0.32050;15782	-4399	2356;116	-321	142;-258	69	-914;4097838.000;58.972;30.229
0.32500;15707	-4505	2406;118	-321	140;-274	-37	-942;4097838.000;58.972;30.229
0.32950;15855	-4464	2514;118	-321	140;-422	-43	-1001;4097838.000;58.972;30.229
0.33400;16020	-4310	2429;116	-325	145;-560	-24	-1014;4097838.000;58.972;30.229
0.33850;15696	-4307	2438;119	-326	147;-640	191	-961;4097838.000;58.972;30.229
0.34300;15434	-4399	2500;119	-326	147;-698	114	-776;4097838.000;58.972;30.229
0.34750;15458	-4657	2569;114	-330	145;-771	24	-810;4097803.000;58.972;30.229
0.35200;15437	-4788	2677;114	-330	145;-733	5	-713;4097803.000;58.972;30.229
0.35650;15357	-4678	2729;115	-323	142;-714	-8	-870;4097803.000;58.972;30.229
0.36100;15259	-4707	2804;115	-323	142;-662	47	-694;4097803.000;58.972;30.229
0.36550;15030	-4729	2949;115	-323	143;-550	-37	-669;4097803.000;58.972;30.229
0.37000;14870	-4756	3052;115	-323	143;-447	-1	-757;4097803.000;58.972;30.229
0.37450;14795	-4752	3203;113	-321	145;-313	-30	-634;4097803.000;58.972;30.229
0.37900;14743	-4761	3369;113	-321	145;-181	-143	-672;4097803.000;58.972;30.229
0.38350;14951	-4809	3426;118	-322	140;-79	-249	-546;4097833.000;58.972;30.229
0.38800;14998	-4743	3451;118	-322	140;43	-303	-650;4097833.000;58.972;30.229
0.39250;15153	-4797	3456;112	-327	142;187	-274	-638;4097833.000;58.972;30.229
0.39700;15199	-4734	3444;112	-327	142;297	-271	-499;4097833.000;58.972;30.191
0.40150;15258	-4786	3391;113	-333	140;335	-233	-590;4097833.000;58.972;30.191
0.40600;15408	-4787	3304;113	-333	140;415	-252	-443;4097833.000;58.972;30.191
0.41050;15481	-4759	3203;115	-325	145;431	-226	-502;4097833.000;58.972;30.191
0.41500;15659	-4724	3121;115	-325	145;476	-245	-380;4097833.000;58.972;30.191
0.41950;15749	-4792	2951;116	-331	144;409	-165	-417;4097865.000;58.972;30.191
0.42400;15831	-4758	2875;116	-331	144;450	-136	-418;4097865.000;58.972;30.191
0.42850;15862	-4774	2755;115	-325	144;441	-63	-443;4097865.000;58.818;30.191
0.43300;15906	-4815	2676;115	-325	144;438	-78	-365;4097865.000;58.818;30.191
0.43750;15876	-4849	2583;116	-316	143;438	-95	-418;4097865.000;58.818;30.191
0.44200;15868	-4879	2569;116	-316	143;476	-95	-340;4097865.000;58.818;30.191
0.44650;15932	-4959	2468;118	-330	143;553	-117	-367;4097865.000;58.818;30.191
0.45100;16053	-4816	2404;118	-330	143;614	-98	-380;4097865.000;58.818;30.191
0.45550;15860	-4769	2399;111	-322	143;627	-8	-358;4097966.000;58.818;30.191
0.46000;15767	-4675	2450;111	-322	143;662	-40	-301;4097966.000;58.818;30.191
0.46450;15802	-4694	2411;113	-323	144;662	-79	-305;4097966.000;58.818;30.191
0.46900;15781	-4680	2293;113	-323	144;675	-111	-298;4097966.000;58.818;30.191
0.47350;15762	-4464	2252;113	-323	142;624	-98	-273;4097966.000;58.818;30.191
0.47800;15691	-4254	2285;113	-323	142;611	-63	-283;4097966.000;58.818;30.191
0.48250;15603	-4055	2375;113	-323	144;608	-127	-320;4097966.000;58.818;30.191
0.48700;15514	-3949	2372;113	-323	144;502	-104	-364;4097966.000;58.818;30.191
0.49150;15528	-3968	2451;111	-327	143;457	-104	-355;4098022.000;58.818;30.191
0.49600;15510	-3898	2497;111	-327	143;386	-136	-408;4098022.000;58.818;30.191
0.50050;15405	-3874	2663;116	-330	148;338	-156	-320;4098022.000;58.818;30.191
0.50500;15394	-3998	2714;116	-330	148;213	-184	-342;4098022.000;58.818;30.191
0.50950;15421	-4069	2907;112	-326	139;191	-229	-414;4098022.000;58.818;30.191
0.51400;15526	-4330	3054;112	-326	139;178	-242	-371;4098022.000;58.818;30.191
0.51850;15647	-4506	3168;113	-325	141;168	-255	-496;4098022.000;58.818;30.191
0.52300;15862	-4627	3246;113	-325	141;133	-204	-368;4098022.000;58.818;30.191
0.52750;15862	-4734	3321;113	-323	141;136	-146	-399;4097985.000;58.818;30.191
0.53200;15838	-4851	3481;113	-323	141;50	-34	-342;4097985.000;58.818;30.191
0.53650;15720	-4995	3482;116	-324	144;72	82	-323;4097985.000;58.818;30.191
0.54100;15651	-5181	3403;115	-330	142;120	59	-232;4097985.000;58.818;30.191
0.54550;15637	-5304	3209;115	-330	142;181	8	-251;4097985.000;58.818;30.191
0.55000;15589	-5389	3007;115	-331	138;293	37	-163;4097985.000;58.818;30.191
0.55450;15675	-5368	2843;115	-331	138;406	92	-163;4097985.000;58.832;30.191
0.55900;15549	-5324	2737;112	-329	139;591	66	-82;4097985.000;58.832;30.191
0.56350;15617	-5161	2596;112	-329	139;755	56	-25;4098175.000;58.832;30.191
0.56800;15587	-5012	2480;120	-326	143;922	44	12;4098175.000;58.832;30.191
0.57250;15543	-4832	2442;120	-326	143;1095	63	47;4098175.000;58.832;30.191
0.57700;15557	-4636	2443;113	-329	136;1284	-43	113;4098175.000;58.832;30.191
0.58150;15554	-4384	2438;113	-329	136;1371	-82	103;4098175.000;58.832;30.191
0.58600;15613	-4147	2583;110	-324	142;1435	-101	69;4098175.000;58.832;30.191
0.59050;15646	-4008	2648;110	-324	142;1474	-101	122;4098175.000;58.832;30.191
0.59500;15617	-3812	2744;116	-321	139;1403	-88	16;4098175.000;58.832;30.191
0.59950;15571	-3615	2867;116	-321	139;1339	-88	75;4098278.000;58.832;30.191
0.60400;15548	-3431	2888;111	-326	137;1114	-50	-13;4098278.000;58.832;30.191
0.60850;15513	-3321	2881;111	-326	137;874	-17	12;4098278.000;58.832;30.191
0.61300;15510	-3291	2903;108	-324	138;556	-43	9;4098278.000;58.832;30.191
0.61750;15488	-3409	2873;108	-324	138;268	27	-29;4098278.000;58.832;30.191
0.62200;15411	-3664	2812;116	-326	140;5	37	-6;4098278.000;58.832;30.191
0.62650;15435	-3867	2749;116	-326	140;-133	-8	9;4098278.000;58.832;30.191
0.63100;15486	-4023	2714;114	-326	138;-226	-27	-22;4098278.000;58.832;30.191
0.63550;15469	-4191	2637;114	-326	138;-242	-30	-3;4098452.000;58.832;30.191
0.64000;15436	-4305	2577;115	-327	142;-281	-69	63;4098452.000;58.832;30.191
0.64450;15335	-4471	2533;115	-327	142;-226	-114	110;4098452.000;58.832;30.191
0.64900;15381	-4499	2548;111	-326	134;-146	-181	85;4098452.000;58.832;30.191
0.65350;15430	-4672	2596;111	-326	134;-136	-175	154;4098452.000;58.832;30.210
0.65800;15483	-4678	2598;114	-326	138;-53	-210	150;4098452.000;58.832;30.210
0.66250;15522	-4741	2631;114	-326	138;24	-246	181;4098452.000;58.832;30.210
